period,label,spatial_coverage,start,stop,authority,source,publication_year,broader_periods,narrower_periods
http://n2t.net/ark:/99152/p06c6g3rcgk,"Darfur Conflict, 2003-",Sudan,2003,2015,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g378dv,"Magnus II Eriksson, 1319-1363",Sweden,1319,1363,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g34c3b,"Albrecht von Mecklenburg, 1363-1388",Sweden,1363,1388,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3txzb,"Gustav I Vasa, 1523-1560",Sweden,1523,1560,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3z6ms,"Eric XIV, 1560-1568",Sweden,1560,1568,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g35cpk,"John III, 1567-1592",Sweden,1567,1592,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3vrq6,"Sigismund, 1592-1599",Sweden,1592,1599,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3xspk,"Charles IX, 1604-1611",Sweden,1604,1611,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g37gm7,"Gustav II Adolf, 1611-1632",Sweden,1611,1632,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3m6qg,"Christina, 1632-1654",Sweden,1632,1654,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3rffs,"Charles X Gustav, 1654-1660",Sweden,1654,1660,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g38ns7,"House of Pfalz-Zweibrücken, 1654-1718",Sweden,1654,1718,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3r632,"Charles XI, 1660-1697",Sweden,1660,1697,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3gfk7,"Charles XII, 1697-1718",Sweden,1697,1718,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3gwcs,"Northern War, 1700-1721",Sweden,1700,1721,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g35264,"Ulrika Eleonora, 1718-1720",Sweden,1718,1720,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3s89j,"Frederick I, 1720-1751",Sweden,1720,1751,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3bvj5,"Adolphus Frederick, 1751-1771",Sweden,1751,1771,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3zs6n,"Gustav III, 1771-1792",Sweden,1771,1792,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3rmch,"Gustav IV Adolf, 1792-1809",Sweden,1792,1809,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3ft3p,"Charles XIII, 1809-1818",Sweden,1809,1818,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g33v5b,"Charles XIV John, 1818-1844",Sweden,1818,1844,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3h5j3,"Oscar I, 1844-1857",Sweden,1844,1857,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3qp6b,"Charles XV, 1859-1872",Sweden,1859,1872,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3hzrs,"Oscar II, 1872-1907",Sweden,1872,1907,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3g5jt,"Gustav V, 1907-1950",Sweden,1907,1950,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3fxff,"Gustav VI Adolf, 1950-1973",Sweden,1950,1973,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3t7fp,"Carl XVI Gustaf, 1973-",Sweden,1973,2015,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g364np,"Helvetic Republic, 1798-1803",Switzerland,1798,1803,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3pvr5,"Under Mediation act, 1803-1814",Switzerland,1803,1814,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3p4cf,"Sonderbund, 1845-1847",Switzerland,1845,1847,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3qwfx,"French occupation, 1918-1946",Syria,1918,1946,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3km32,"Insurrection, 1925-1927",Syria,1925,1927,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3kxqp,"Civil War, 2011-",Syria,2011,2015,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3s4jk,"Dutch rule, 1624-1661",Taiwan,1624,1661,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g38jgr,"Revolution, 1917-1921",Tajikistan,1917,1921,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3hb4s,"Civil War, 1992-1994",Tajikistan,1992,1994,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3mk6v,"Bombardment, 1937-1939",Tarragona (Spain) | Tarragona,1937,1939,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3t73q,"Bombardment, 1943-1944",Terni (Italy) | Terni,1943,1944,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3fdwd,"Revolution, 1835-1836",Texas,1835,1836,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3q57q,"Republic, 1836-1846",Texas,1836,1846,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3pjb8,"Civil War, 1861-1865",Texas,1861,1865,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3prpr,"French and Indian War, 1754-1763",Ticonderoga (N.Y.) | New York,1754,1763,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g37ts9,"Bombardment, 1944-1945",Tokyo (Japan) | Tokyo,1944,1945,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3k9m5,War of 1880-1881,Transvaal (South Africa) | South Africa,1880,1881,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3pzxd,"Peasant Uprising, 1437-1438",Transylvania (Romania) | Romania,1437,1438,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3qwcc,"Bombardment, 1944-1945",Trieste (Italy : Province) | Italy,1944,1945,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3b6tk,"Demonstrations, 2010-",Tunisia,2010,2015,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3h2j9,"French occupation, 1881-1956","Tunisia, France | Tunisia | France",1881,1956,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3vc2p,"Ottoman Empire, 1288-1918",Turkey  | Turkey,1288,1918,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3hrh6,"Bayezid I, 1389-1403",Turkey  | Turkey,1389,1403,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3gwtn,"Mehmed II, 1451-1481",Turkey  | Turkey,1451,1481,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g327z8,"Bayezid II, 1481-1512",Turkey  | Turkey,1481,1512,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3zvqm,"Selim I, 1512-1520",Turkey  | Turkey,1512,1520,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g333mg,"Süleyman I, 1520-1566",Turkey  | Turkey,1520,1566,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g35xgx,"Murad III, 1574-1595",Turkey  | Turkey,1574,1595,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3f56n,"Wars with Persia, 1576-1639",Turkey  | Turkey,1576,1639,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g37hvj,"Mehmed III, 1595-1603",Turkey  | Turkey,1595,1603,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g34vhh,"Osman II, 1618-1622",Turkey  | Turkey,1618,1622,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g34v5j,"Murad IV, 1623-1640",Turkey  | Turkey,1623,1640,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g386zb,"İbrahim, 1640-1648",Turkey  | Turkey,1640,1648,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3p9cq,"Mehmed IV, 1648-1687",Turkey  | Turkey,1648,1687,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3q5v3,"Süleyman II, 1687-1691",Turkey  | Turkey,1687,1691,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3kxbf,"Mustafa II, 1695-1703",Turkey  | Turkey,1695,1703,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3bh86,"Ahmed III, 1703-1730",Turkey  | Turkey,1703,1730,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3q5sg,"Mahmud I, 1730-1754",Turkey  | Turkey,1730,1754,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g36hnj,"Mustafa III, 1757-1773",Turkey  | Turkey,1757,1773,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g35jjp,"Abdul Hamid I, 1774-1789",Turkey  | Turkey,1774,1789,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3gk2s,"Selim III, 1789-1807",Turkey  | Turkey,1789,1807,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3hqj7,"Mahmud II, 1808-1839",Turkey  | Turkey,1808,1839,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g339cx,"Abdul Mejid, 1839-1861",Turkey  | Turkey,1839,1861,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3njzc,"Tanzimat, 1839-1876",Turkey  | Turkey,1839,1876,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3jcnq,"Abdul Aziz, 1861-1876",Turkey  | Turkey,1861,1876,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3mb63,"Mehmed V, 1909-1918",Turkey  | Turkey,1909,1918,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3b356,"Mehmed VI, 1918-1922",Turkey  | Turkey,1918,1922,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g37jth,"Revolution, 1918-1923",Turkey  | Turkey,1918,1923,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g35wfd,"Ararat Rebellion, 1927-1930",Turkey  | Turkey,1927,1930,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3qcmj,"Russo-Turkish Wars, 1676-1878","Turkey, Russia | Russia | Turkey",1676,1878,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g365s5,"Revolution, 1917-1921",Turkmenistan,1917,1921,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3vftq,"Revolution, 1905-1907",Ukraine,1905,1907,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3hm9c,"Revolution, 1917-1921",Ukraine,1917,1921,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3vcfx,"Pogroms, 1919-1920",Ukraine,1919,1920,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3pf69,"Soviet occupation, 1939-1941",Ukraine,1931,1941,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3d9qw,"Famine, 1932-1933",Ukraine,1932,1933,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g36rh6,"German occupation, 1941-1944",Ukraine,1941,1944,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3bc6j,"Euromaidan Protests, 2013-2014",Ukraine,2013,2014,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3wgrm,"Colonial period, ca. 1600-1775",United States,1600,1775,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g387zk,"King William's War, 1689-1697",United States,1689,1697,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3rdcx,"Queen Anne's War, 1702-1713",United States,1702,1713,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g37dnz,"King George's War, 1744-1748",United States,1744,1748,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3d6fr,"French and Indian War, 1754-1763",United States,1754,1763,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g39n99,"Revolution, 1775-1783",United States,1775,1783,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3xf3x,"Revolutionary period, 1775-1783",United States,1775,1783,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3v5tn,"Confederation, 1783-1789",United States,1783,1789,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3w469,"Constitutional period, 1789-1809",United States,1789,1809,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3bmff,"XYZ Affair, 1797-1798",United States,1797,1798,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3h23f,"War with France, 1798-1800",United States,1798,1800,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g36876,"Tripolitan War, 1801-1805",United States,1801,1805,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g399wq,"Burr Conspiracy, 1805-1807",United States,1805,1807,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3p33s,"Schism, 1837-1870",United States,1837,1870,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
http://n2t.net/ark:/99152/p06c6g3sqds,"Civil War, 1861-1865",United States,1861,1865,http://n2t.net/ark:/99152/p06c6g3,Library of Congress Subject Headings | Library of Congress | ,2015,,
